Strike,Last_Price,Bid,Mid,Ask,Volume,OI,IV,Delta,Gamma,Theta,Vega,OptionType,Expiration,UndPrice
135.00,,60.85,61.10,61.35,0,21,2.0591999999999997,0.99,0.0006,-0.14,0.00,Call,2025-04-17,196.01
140.00,56.5,55.90,56.13,56.35,60,62,1.9584000000000001,0.99,0.0008,-0.18,0.00,Call,2025-04-17,196.01
145.00,,50.90,51.13,51.35,0,24,1.7719999999999998,0.99,0.0009,-0.17,0.00,Call,2025-04-17,196.01
150.00,46.74,45.95,46.10,46.25,3066,3029,1.5165,0.99,0.0009,-0.13,0.00,Call,2025-04-17,196.01
155.00,,40.90,41.15,41.40,0,2,1.4693,0.99,0.0016,-0.20,0.00,Call,2025-04-17,196.01
160.00,36.0,35.90,36.15,36.40,2,12687,1.2923,0.99,0.0020,-0.20,0.01,Call,2025-04-17,196.01
162.50,,33.40,33.65,33.90,0,3,1.2053,0.98,0.0023,-0.19,0.01,Call,2025-04-17,196.01
165.00,31.67,30.90,31.15,31.40,7,112,1.1189,0.98,0.0026,-0.19,0.01,Call,2025-04-17,196.01
167.50,30.05,27.90,28.40,28.90,3,9,0.0,1.00,0.0000,-0.02,0.00,Call,2025-04-17,196.01
170.00,27.0,25.95,26.17,26.40,122,17396,0.9823999999999999,0.98,0.0038,-0.21,0.01,Call,2025-04-17,196.01
172.50,24.08,23.45,23.70,23.95,47,247,0.9237000000000001,0.97,0.0048,-0.24,0.01,Call,2025-04-17,196.01
175.00,21.06,20.95,21.20,21.45,281,389,0.8355,0.97,0.0057,-0.23,0.01,Call,2025-04-17,196.01
177.50,19.0,17.90,18.45,19.00,9,99,0.0,1.00,0.0000,-0.02,0.00,Call,2025-04-17,196.01
180.00,17.52,16.15,16.33,16.50,674,1188,0.746,0.94,0.0107,-0.33,0.02,Call,2025-04-17,196.01
182.50,13.47,13.65,13.90,14.15,135,963,0.6877,0.92,0.0143,-0.38,0.02,Call,2025-04-17,196.01
185.00,11.95,11.40,11.55,11.70,1280,2667,0.6459999999999999,0.89,0.0198,-0.45,0.03,Call,2025-04-17,196.01
187.50,9.52,9.20,9.27,9.35,1854,4858,0.6052000000000001,0.85,0.0270,-0.54,0.03,Call,2025-04-17,196.01
190.00,7.35,7.10,7.18,7.25,9177,5824,0.5794,0.77,0.0357,-0.65,0.04,Call,2025-04-17,196.01
192.50,5.42,5.25,5.30,5.35,14939,5731,0.5604,0.68,0.0441,-0.74,0.05,Call,2025-04-17,196.01
195.00,3.78,3.70,3.75,3.80,37743,8003,0.5534,0.56,0.0491,-0.80,0.06,Call,2025-04-17,196.01
197.50,2.5,2.44,2.47,2.49,27391,14392,0.5395,0.43,0.0503,-0.78,0.06,Call,2025-04-17,196.01
200.00,1.55,1.52,1.54,1.55,64170,21275,0.5333,0.31,0.0458,-0.69,0.05,Call,2025-04-17,196.01
202.50,0.93,0.92,0.93,0.94,19785,8580,0.5371,0.21,0.0374,-0.57,0.04,Call,2025-04-17,196.01
205.00,0.58,0.55,0.56,0.56,51965,19282,0.547,0.14,0.0280,-0.44,0.03,Call,2025-04-17,196.01
207.50,0.33,0.32,0.33,0.34,7709,4623,0.5607,0.09,0.0198,-0.33,0.02,Call,2025-04-17,196.01
210.00,0.21,0.20,0.21,0.21,13314,15958,0.5816,0.06,0.0137,-0.25,0.02,Call,2025-04-17,196.01
212.50,0.15,0.13,0.14,0.15,4467,5286,0.6124,0.04,0.0096,-0.19,0.01,Call,2025-04-17,196.01
215.00,0.1,0.10,0.11,0.11,5853,5363,0.6506000000000001,0.03,0.0071,-0.16,0.01,Call,2025-04-17,196.01
217.50,0.07,0.06,0.07,0.08,1181,2761,0.6736,0.02,0.0049,-0.12,0.01,Call,2025-04-17,196.01
220.00,0.05,0.05,0.06,0.06,2618,5749,0.7109000000000001,0.02,0.0037,-0.10,0.01,Call,2025-04-17,196.01
222.50,0.05,0.04,0.05,0.05,1351,3721,0.7498,0.01,0.0029,-0.09,0.00,Call,2025-04-17,196.01
225.00,0.03,0.03,0.04,0.04,1443,2580,0.7814,0.01,0.0022,-0.07,0.00,Call,2025-04-17,196.01
230.00,0.02,0.02,0.03,0.03,2250,2646,0.8548,0.01,0.0014,-0.06,0.00,Call,2025-04-17,196.01
235.00,0.01,0.01,0.02,0.02,861,4321,0.905,0.00,0.0009,-0.04,0.00,Call,2025-04-17,196.01
240.00,0.01,0.00,0.01,0.01,1234,4063,0.9020999999999999,0.00,0.0003,-0.01,0.00,Call,2025-04-17,196.01
245.00,0.01,0.00,0.01,0.01,171,1311,0.9851000000000001,0.00,0.0003,-0.01,0.00,Call,2025-04-17,196.01
250.00,0.01,0.00,0.01,0.01,851,1873,1.0659,0.00,0.0003,-0.02,0.00,Call,2025-04-17,196.01
255.00,,0.00,0.01,0.01,0,565,1.1444,0.00,0.0002,-0.02,0.00,Call,2025-04-17,196.01
260.00,,0.00,0.01,0.01,0,979,1.2207999999999999,0.00,0.0002,-0.02,0.00,Call,2025-04-17,196.01
265.00,,0.00,0.01,0.01,0,960,1.2953999999999999,0.00,0.0002,-0.02,0.00,Call,2025-04-17,196.01
270.00,,0.00,0.01,0.01,0,58,1.3681999999999999,0.00,0.0002,-0.02,0.00,Call,2025-04-17,196.01
275.00,0.05,0.00,0.01,0.01,2,536,1.4391999999999998,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
280.00,,0.00,0.01,0.01,0,31,1.5087000000000002,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
285.00,0.01,0.00,0.01,0.01,1,80,1.5766,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
290.00,,0.00,0.01,0.01,0,4,1.643,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
295.00,0.01,0.00,0.01,0.01,1,12,1.7080000000000002,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
300.00,0.01,0.00,0.01,0.01,20,20,1.7716999999999998,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
305.00,,0.00,0.01,0.01,0,0,1.8341,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
310.00,,0.00,0.01,0.01,0,1,1.8953,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
315.00,,0.00,0.01,0.01,0,2,1.9553,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
320.00,,0.00,0.01,0.01,0,0,2.0141999999999998,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
330.00,,0.00,0.01,0.01,0,2,2.1286,0.00,0.0001,-0.02,0.00,Call,2025-04-17,196.01
120.00,,0.00,0.01,0.01,0,109,2.0953,0.00,0.0001,-0.02,0.00,Put,2025-04-17,196.01
125.00,,0.00,0.01,0.01,0,93,1.9312,0.00,0.0001,-0.02,0.00,Put,2025-04-17,196.01
130.00,,0.00,0.01,0.01,0,6224,1.7730000000000001,0.00,0.0001,-0.02,0.00,Put,2025-04-17,196.01
135.00,,0.00,0.01,0.01,0,915,1.6202,0.00,0.0001,-0.02,0.00,Put,2025-04-17,196.01
140.00,0.01,0.00,0.01,0.01,150,10564,1.4724000000000002,0.00,0.0001,-0.02,0.00,Put,2025-04-17,196.01
145.00,0.01,0.00,0.01,0.01,50,2773,1.3291,0.00,0.0002,-0.01,0.00,Put,2025-04-17,196.01
150.00,0.01,0.00,0.01,0.01,4334,8738,1.1898,0.00,0.0002,-0.01,0.00,Put,2025-04-17,196.01
155.00,0.01,0.01,0.02,0.02,145,5276,1.1676,0.00,0.0005,-0.04,0.00,Put,2025-04-17,196.01
160.00,0.02,0.02,0.03,0.03,598,14374,1.0807,0.00,0.0009,-0.06,0.00,Put,2025-04-17,196.01
162.50,0.03,0.02,0.03,0.03,46,69,1.0063,-0.01,0.0010,-0.06,0.00,Put,2025-04-17,196.01
165.00,0.03,0.03,0.04,0.04,491,3542,0.9703,-0.01,0.0015,-0.07,0.00,Put,2025-04-17,196.01
167.50,0.05,0.04,0.05,0.05,130,1312,0.9236,-0.01,0.0019,-0.09,0.00,Put,2025-04-17,196.01
170.00,0.06,0.05,0.06,0.06,1287,20908,0.8697,-0.01,0.0025,-0.10,0.00,Put,2025-04-17,196.01
172.50,0.08,0.07,0.08,0.09,566,1774,0.8356,-0.02,0.0036,-0.13,0.01,Put,2025-04-17,196.01
175.00,0.11,0.10,0.11,0.11,1441,8768,0.7876000000000001,-0.02,0.0049,-0.16,0.01,Put,2025-04-17,196.01
177.50,0.13,0.13,0.14,0.15,890,5050,0.7397,-0.03,0.0068,-0.20,0.01,Put,2025-04-17,196.01
180.00,0.19,0.19,0.20,0.20,4634,5614,0.6955,-0.05,0.0096,-0.24,0.01,Put,2025-04-17,196.01
182.50,0.27,0.28,0.29,0.29,2651,3542,0.6563,-0.07,0.0136,-0.31,0.02,Put,2025-04-17,196.01
185.00,0.42,0.42,0.43,0.44,9186,11356,0.6206,-0.10,0.0194,-0.39,0.03,Put,2025-04-17,196.01
187.50,0.68,0.67,0.69,0.70,9862,6171,0.5947,-0.15,0.0270,-0.50,0.03,Put,2025-04-17,196.01
190.00,1.1,1.08,1.10,1.11,22525,6217,0.5735,-0.22,0.0359,-0.62,0.04,Put,2025-04-17,196.01
192.50,1.69,1.72,1.74,1.76,9908,4064,0.5596,-0.32,0.0441,-0.72,0.05,Put,2025-04-17,196.01
195.00,2.65,2.63,2.65,2.67,17428,3259,0.5457,-0.44,0.0498,-0.77,0.06,Put,2025-04-17,196.01
197.50,3.79,3.80,3.88,3.95,2461,3423,0.5336,-0.57,0.0508,-0.75,0.06,Put,2025-04-17,196.01
200.00,5.15,5.40,5.45,5.50,2468,10581,0.5279,-0.69,0.0462,-0.66,0.05,Put,2025-04-17,196.01
202.50,7.1,7.30,7.43,7.55,1245,2181,0.5496,-0.78,0.0371,-0.57,0.04,Put,2025-04-17,196.01
205.00,8.9,9.35,9.45,9.55,425,3194,0.5323,-0.87,0.0278,-0.39,0.03,Put,2025-04-17,196.01
207.50,11.4,11.45,11.70,11.95,117,273,0.5285,-0.92,0.0187,-0.25,0.02,Put,2025-04-17,196.01
210.00,13.55,13.85,14.13,14.40,357,139,0.569,-0.95,0.0132,-0.20,0.02,Put,2025-04-17,196.01
212.50,15.85,16.30,16.53,16.75,58,17,0.5616,-0.97,0.0078,-0.11,0.01,Put,2025-04-17,196.01
215.00,19.8,18.85,19.03,19.20,283,7,0.6294,-0.97,0.0064,-0.11,0.01,Put,2025-04-17,196.01
217.50,21.75,21.20,21.75,22.30,10,0,0.8764,-0.94,0.0092,-0.35,0.02,Put,2025-04-17,196.01
220.00,23.4,23.70,23.92,24.15,14,3,0.0,-1.00,0.0000,0.03,0.00,Put,2025-04-17,196.01
222.50,28.2,26.20,26.73,27.25,11,0,1.0077,-0.95,0.0069,-0.34,0.01,Put,2025-04-17,196.01
225.00,32.75,28.70,28.98,29.25,19,9,0.7894,-0.99,0.0023,-0.05,0.00,Put,2025-04-17,196.01
230.00,,33.70,33.93,34.15,0,21,0.0,-1.00,0.0000,0.03,0.00,Put,2025-04-17,196.01
235.00,39.95,38.70,38.95,39.20,2,0,0.9072,-1.00,0.0009,-0.01,0.00,Put,2025-04-17,196.01
240.00,,43.70,43.98,44.25,0,0,1.1143,-0.99,0.0014,-0.06,0.00,Put,2025-04-17,196.01
245.00,47.85,48.70,48.98,49.25,10,0,1.2165000000000001,-0.99,0.0012,-0.06,0.00,Put,2025-04-17,196.01
250.00,,53.70,53.98,54.25,0,1,1.3163,-0.99,0.0010,-0.07,0.00,Put,2025-04-17,196.01
255.00,57.95,58.70,58.98,59.25,1,0,1.4135,-0.99,0.0009,-0.07,0.00,Put,2025-04-17,196.01
260.00,,63.70,63.98,64.25,0,0,1.5085,-0.99,0.0009,-0.07,0.00,Put,2025-04-17,196.01
265.00,,68.70,68.95,69.20,0,0,1.4803,-1.00,0.0005,-0.03,0.00,Put,2025-04-17,196.01
270.00,,73.70,73.98,74.25,0,0,1.6923,-0.99,0.0007,-0.08,0.00,Put,2025-04-17,196.01
275.00,,78.70,78.98,79.25,0,0,1.7812999999999999,-0.99,0.0007,-0.08,0.00,Put,2025-04-17,196.01
280.00,,83.70,83.95,84.20,0,0,1.7424000000000002,-1.00,0.0004,-0.03,0.00,Put,2025-04-17,196.01
285.00,,88.70,88.95,89.20,0,0,1.8266999999999998,-1.00,0.0004,-0.04,0.00,Put,2025-04-17,196.01
290.00,97.26,93.70,93.95,94.20,6,0,1.9094,-1.00,0.0004,-0.04,0.00,Put,2025-04-17,196.01
295.00,,98.70,98.95,99.20,0,0,1.9909000000000001,-1.00,0.0004,-0.04,0.00,Put,2025-04-17,196.01
300.00,,103.75,104.00,104.25,0,0,2.293,-0.99,0.0006,-0.14,0.00,Put,2025-04-17,196.01
305.00,,108.75,108.98,109.20,0,0,2.2802000000000002,-0.99,0.0005,-0.10,0.00,Put,2025-04-17,196.01
310.00,,113.75,113.98,114.20,0,0,2.3583000000000003,-0.99,0.0005,-0.10,0.00,Put,2025-04-17,196.01
315.00,,118.75,119.00,119.25,0,0,2.5303,-0.99,0.0006,-0.15,0.00,Put,2025-04-17,196.01
320.00,,123.75,123.98,124.20,0,0,2.5103,-0.99,0.0004,-0.11,0.00,Put,2025-04-17,196.01
330.00,,133.75,133.98,134.20,0,0,2.6574,-0.99,0.0004,-0.11,0.00,Put,2025-04-17,196.01
120.00,76.9,75.35,76.07,76.80,3,23,2.513,1.00,0.0003,-0.10,0.00,Call,2025-04-25,196.01
125.00,,70.85,71.10,71.35,0,14,2.4527,0.99,0.0004,-0.15,0.00,Call,2025-04-25,196.01
130.00,,65.85,66.10,66.35,0,6,2.2524,0.99,0.0005,-0.14,0.00,Call,2025-04-25,196.01
135.00,,60.85,61.10,61.35,0,21,2.0591999999999997,0.99,0.0006,-0.14,0.00,Call,2025-04-25,196.01
140.00,56.5,55.90,56.13,56.35,60,62,1.9584000000000001,0.99,0.0008,-0.18,0.00,Call,2025-04-25,196.01
145.00,,50.90,51.13,51.35,0,24,1.7719999999999998,0.99,0.0009,-0.17,0.00,Call,2025-04-25,196.01
150.00,46.74,45.95,46.10,46.25,3066,3029,1.5165,0.99,0.0009,-0.13,0.00,Call,2025-04-25,196.01
155.00,,40.90,41.15,41.40,0,2,1.4693,0.99,0.0016,-0.20,0.00,Call,2025-04-25,196.01
160.00,36.0,35.90,36.15,36.40,2,12687,1.2923,0.99,0.0020,-0.20,0.01,Call,2025-04-25,196.01
162.50,,33.40,33.65,33.90,0,3,1.2053,0.98,0.0023,-0.19,0.01,Call,2025-04-25,196.01
165.00,31.67,30.90,31.15,31.40,7,112,1.1189,0.98,0.0026,-0.19,0.01,Call,2025-04-25,196.01
167.50,30.05,27.90,28.40,28.90,3,9,0.0,1.00,0.0000,-0.02,0.00,Call,2025-04-25,196.01
170.00,27.0,25.95,26.17,26.40,122,17396,0.9823999999999999,0.98,0.0038,-0.21,0.01,Call,2025-04-25,196.01
172.50,24.08,23.45,23.70,23.95,47,247,0.9237000000000001,0.97,0.0048,-0.24,0.01,Call,2025-04-25,196.01
175.00,21.06,20.95,21.20,21.45,281,389,0.8355,0.97,0.0057,-0.23,0.01,Call,2025-04-25,196.01
177.50,19.0,17.90,18.45,19.00,9,99,0.0,1.00,0.0000,-0.02,0.00,Call,2025-04-25,196.01
180.00,17.52,16.15,16.33,16.50,674,1188,0.746,0.94,0.0107,-0.33,0.02,Call,2025-04-25,196.01
182.50,13.47,13.65,13.90,14.15,135,963,0.6877,0.92,0.0143,-0.38,0.02,Call,2025-04-25,196.01
185.00,11.95,11.40,11.55,11.70,1280,2667,0.6459999999999999,0.89,0.0198,-0.45,0.03,Call,2025-04-25,196.01
187.50,9.52,9.20,9.27,9.35,1854,4858,0.6052000000000001,0.85,0.0270,-0.54,0.03,Call,2025-04-25,196.01
190.00,7.35,7.10,7.18,7.25,9177,5824,0.5794,0.77,0.0357,-0.65,0.04,Call,2025-04-25,196.01
192.50,5.42,5.25,5.30,5.35,14939,5731,0.5604,0.68,0.0441,-0.74,0.05,Call,2025-04-25,196.01
195.00,3.78,3.70,3.75,3.80,37743,8003,0.5534,0.56,0.0491,-0.80,0.06,Call,2025-04-25,196.01
197.50,2.5,2.44,2.47,2.49,27391,14392,0.5395,0.43,0.0503,-0.78,0.06,Call,2025-04-25,196.01
200.00,1.55,1.52,1.54,1.55,64170,21275,0.5333,0.31,0.0458,-0.69,0.05,Call,2025-04-25,196.01
202.50,0.93,0.92,0.93,0.94,19785,8580,0.5371,0.21,0.0374,-0.57,0.04,Call,2025-04-25,196.01
205.00,0.58,0.55,0.56,0.56,51965,19282,0.547,0.14,0.0280,-0.44,0.03,Call,2025-04-25,196.01
207.50,0.33,0.32,0.33,0.34,7709,4623,0.5607,0.09,0.0198,-0.33,0.02,Call,2025-04-25,196.01
210.00,0.21,0.20,0.21,0.21,13314,15958,0.5816,0.06,0.0137,-0.25,0.02,Call,2025-04-25,196.01
212.50,0.15,0.13,0.14,0.15,4467,5286,0.6124,0.04,0.0096,-0.19,0.01,Call,2025-04-25,196.01
215.00,0.1,0.10,0.11,0.11,5853,5363,0.6506000000000001,0.03,0.0071,-0.16,0.01,Call,2025-04-25,196.01
217.50,0.07,0.06,0.07,0.08,1181,2761,0.6736,0.02,0.0049,-0.12,0.01,Call,2025-04-25,196.01
220.00,0.05,0.05,0.06,0.06,2618,5749,0.7109000000000001,0.02,0.0037,-0.10,0.01,Call,2025-04-25,196.01
222.50,0.05,0.04,0.05,0.05,1351,3721,0.7498,0.01,0.0029,-0.09,0.00,Call,2025-04-25,196.01
225.00,0.03,0.03,0.04,0.04,1443,2580,0.7814,0.01,0.0022,-0.07,0.00,Call,2025-04-25,196.01
230.00,0.02,0.02,0.03,0.03,2250,2646,0.8548,0.01,0.0014,-0.06,0.00,Call,2025-04-25,196.01
235.00,0.01,0.01,0.02,0.02,861,4321,0.905,0.00,0.0009,-0.04,0.00,Call,2025-04-25,196.01
240.00,0.01,0.00,0.01,0.01,1234,4063,0.9020999999999999,0.00,0.0003,-0.01,0.00,Call,2025-04-25,196.01
245.00,0.01,0.00,0.01,0.01,171,1311,0.9851000000000001,0.00,0.0003,-0.01,0.00,Call,2025-04-25,196.01
250.00,0.01,0.00,0.01,0.01,851,1873,1.0659,0.00,0.0003,-0.02,0.00,Call,2025-04-25,196.01
255.00,,0.00,0.01,0.01,0,565,1.1444,0.00,0.0002,-0.02,0.00,Call,2025-04-25,196.01
260.00,,0.00,0.01,0.01,0,979,1.2207999999999999,0.00,0.0002,-0.02,0.00,Call,2025-04-25,196.01
265.00,,0.00,0.01,0.01,0,960,1.2953999999999999,0.00,0.0002,-0.02,0.00,Call,2025-04-25,196.01
270.00,,0.00,0.01,0.01,0,58,1.3681999999999999,0.00,0.0002,-0.02,0.00,Call,2025-04-25,196.01
275.00,0.05,0.00,0.01,0.01,2,536,1.4391999999999998,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
280.00,,0.00,0.01,0.01,0,31,1.5087000000000002,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
285.00,0.01,0.00,0.01,0.01,1,80,1.5766,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
290.00,,0.00,0.01,0.01,0,4,1.643,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
295.00,0.01,0.00,0.01,0.01,1,12,1.7080000000000002,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
300.00,0.01,0.00,0.01,0.01,20,20,1.7716999999999998,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
305.00,,0.00,0.01,0.01,0,0,1.8341,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
310.00,,0.00,0.01,0.01,0,1,1.8953,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
315.00,,0.00,0.01,0.01,0,2,1.9553,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
320.00,,0.00,0.01,0.01,0,0,2.0141999999999998,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
330.00,,0.00,0.01,0.01,0,2,2.1286,0.00,0.0001,-0.02,0.00,Call,2025-04-25,196.01
120.00,,0.00,0.01,0.01,0,109,2.0953,0.00,0.0001,-0.02,0.00,Put,2025-04-25,196.01
125.00,,0.00,0.01,0.01,0,93,1.9312,0.00,0.0001,-0.02,0.00,Put,2025-04-25,196.01
130.00,,0.00,0.01,0.01,0,6224,1.7730000000000001,0.00,0.0001,-0.02,0.00,Put,2025-04-25,196.01
135.00,,0.00,0.01,0.01,0,915,1.6202,0.00,0.0001,-0.02,0.00,Put,2025-04-25,196.01
140.00,0.01,0.00,0.01,0.01,150,10564,1.4724000000000002,0.00,0.0001,-0.02,0.00,Put,2025-04-25,196.01
145.00,0.01,0.00,0.01,0.01,50,2773,1.3291,0.00,0.0002,-0.01,0.00,Put,2025-04-25,196.01
150.00,0.01,0.00,0.01,0.01,4334,8738,1.1898,0.00,0.0002,-0.01,0.00,Put,2025-04-25,196.01
155.00,0.01,0.01,0.02,0.02,145,5276,1.1676,0.00,0.0005,-0.04,0.00,Put,2025-04-25,196.01
160.00,0.02,0.02,0.03,0.03,598,14374,1.0807,0.00,0.0009,-0.06,0.00,Put,2025-04-25,196.01
162.50,0.03,0.02,0.03,0.03,46,69,1.0063,-0.01,0.0010,-0.06,0.00,Put,2025-04-25,196.01
165.00,0.03,0.03,0.04,0.04,491,3542,0.9703,-0.01,0.0015,-0.07,0.00,Put,2025-04-25,196.01
167.50,0.05,0.04,0.05,0.05,130,1312,0.9236,-0.01,0.0019,-0.09,0.00,Put,2025-04-25,196.01
170.00,0.06,0.05,0.06,0.06,1287,20908,0.8697,-0.01,0.0025,-0.10,0.00,Put,2025-04-25,196.01
172.50,0.08,0.07,0.08,0.09,566,1774,0.8356,-0.02,0.0036,-0.13,0.01,Put,2025-04-25,196.01
175.00,0.11,0.10,0.11,0.11,1441,8768,0.7876000000000001,-0.02,0.0049,-0.16,0.01,Put,2025-04-25,196.01
177.50,0.13,0.13,0.14,0.15,890,5050,0.7397,-0.03,0.0068,-0.20,0.01,Put,2025-04-25,196.01
180.00,0.19,0.19,0.20,0.20,4634,5614,0.6955,-0.05,0.0096,-0.24,0.01,Put,2025-04-25,196.01
182.50,0.27,0.28,0.29,0.29,2651,3542,0.6563,-0.07,0.0136,-0.31,0.02,Put,2025-04-25,196.01
185.00,0.42,0.42,0.43,0.44,9186,11356,0.6206,-0.10,0.0194,-0.39,0.03,Put,2025-04-25,196.01
187.50,0.68,0.67,0.69,0.70,9862,6171,0.5947,-0.15,0.0270,-0.50,0.03,Put,2025-04-25,196.01
190.00,1.1,1.08,1.10,1.11,22525,6217,0.5735,-0.22,0.0359,-0.62,0.04,Put,2025-04-25,196.01
192.50,1.69,1.72,1.74,1.76,9908,4064,0.5596,-0.32,0.0441,-0.72,0.05,Put,2025-04-25,196.01
195.00,2.65,2.63,2.65,2.67,17428,3259,0.5457,-0.44,0.0498,-0.77,0.06,Put,2025-04-25,196.01
197.50,3.79,3.80,3.88,3.95,2461,3423,0.5336,-0.57,0.0508,-0.75,0.06,Put,2025-04-25,196.01
200.00,5.15,5.40,5.45,5.50,2468,10581,0.5279,-0.69,0.0462,-0.66,0.05,Put,2025-04-25,196.01
202.50,7.1,7.30,7.43,7.55,1245,2181,0.5496,-0.78,0.0371,-0.57,0.04,Put,2025-04-25,196.01
205.00,8.9,9.35,9.45,9.55,425,3194,0.5323,-0.87,0.0278,-0.39,0.03,Put,2025-04-25,196.01
207.50,11.4,11.45,11.70,11.95,117,273,0.5285,-0.92,0.0187,-0.25,0.02,Put,2025-04-25,196.01
210.00,13.55,13.85,14.13,14.40,357,139,0.569,-0.95,0.0132,-0.20,0.02,Put,2025-04-25,196.01
212.50,15.85,16.30,16.53,16.75,58,17,0.5616,-0.97,0.0078,-0.11,0.01,Put,2025-04-25,196.01
215.00,19.8,18.85,19.03,19.20,283,7,0.6294,-0.97,0.0064,-0.11,0.01,Put,2025-04-25,196.01
217.50,21.75,21.20,21.75,22.30,10,0,0.8764,-0.94,0.0092,-0.35,0.02,Put,2025-04-25,196.01
220.00,23.4,23.70,23.92,24.15,14,3,0.0,-1.00,0.0000,0.03,0.00,Put,2025-04-25,196.01
222.50,28.2,26.20,26.73,27.25,11,0,1.0077,-0.95,0.0069,-0.34,0.01,Put,2025-04-25,196.01
225.00,32.75,28.70,28.98,29.25,19,9,0.7894,-0.99,0.0023,-0.05,0.00,Put,2025-04-25,196.01
230.00,,33.70,33.93,34.15,0,21,0.0,-1.00,0.0000,0.03,0.00,Put,2025-04-25,196.01
235.00,39.95,38.70,38.95,39.20,2,0,0.9072,-1.00,0.0009,-0.01,0.00,Put,2025-04-25,196.01
240.00,,43.70,43.98,44.25,0,0,1.1143,-0.99,0.0014,-0.06,0.00,Put,2025-04-25,196.01
245.00,47.85,48.70,48.98,49.25,10,0,1.2165000000000001,-0.99,0.0012,-0.06,0.00,Put,2025-04-25,196.01
250.00,,53.70,53.98,54.25,0,1,1.3163,-0.99,0.0010,-0.07,0.00,Put,2025-04-25,196.01
255.00,57.95,58.70,58.98,59.25,1,0,1.4135,-0.99,0.0009,-0.07,0.00,Put,2025-04-25,196.01
260.00,,63.70,63.98,64.25,0,0,1.5085,-0.99,0.0009,-0.07,0.00,Put,2025-04-25,196.01
265.00,,68.70,68.95,69.20,0,0,1.4803,-1.00,0.0005,-0.03,0.00,Put,2025-04-25,196.01
270.00,,73.70,73.98,74.25,0,0,1.6923,-0.99,0.0007,-0.08,0.00,Put,2025-04-25,196.01
275.00,,78.70,78.98,79.25,0,0,1.7812999999999999,-0.99,0.0007,-0.08,0.00,Put,2025-04-25,196.01
280.00,,83.70,83.95,84.20,0,0,1.7424000000000002,-1.00,0.0004,-0.03,0.00,Put,2025-04-25,196.01
285.00,,88.70,88.95,89.20,0,0,1.8266999999999998,-1.00,0.0004,-0.04,0.00,Put,2025-04-25,196.01
290.00,97.26,93.70,93.95,94.20,6,0,1.9094,-1.00,0.0004,-0.04,0.00,Put,2025-04-25,196.01
295.00,,98.70,98.95,99.20,0,0,1.9909000000000001,-1.00,0.0004,-0.04,0.00,Put,2025-04-25,196.01
300.00,,103.75,104.00,104.25,0,0,2.293,-0.99,0.0006,-0.14,0.00,Put,2025-04-25,196.01
305.00,,108.75,108.98,109.20,0,0,2.2802000000000002,-0.99,0.0005,-0.10,0.00,Put,2025-04-25,196.01
310.00,,113.75,113.98,114.20,0,0,2.3583000000000003,-0.99,0.0005,-0.10,0.00,Put,2025-04-25,196.01
315.00,,118.75,119.00,119.25,0,0,2.5303,-0.99,0.0006,-0.15,0.00,Put,2025-04-25,196.01
320.00,,123.75,123.98,124.20,0,0,2.5103,-0.99,0.0004,-0.11,0.00,Put,2025-04-25,196.01
330.00,,133.75,133.98,134.20,0,0,2.6574,-0.99,0.0004,-0.11,0.00,Put,2025-04-25,196.01
120.00,76.9,75.35,76.07,76.80,3,23,2.513,1.00,0.0003,-0.10,0.00,Call,2025-05-02,196.01
125.00,,70.85,71.10,71.35,0,14,2.4527,0.99,0.0004,-0.15,0.00,Call,2025-05-02,196.01
130.00,,65.85,66.10,66.35,0,6,2.2524,0.99,0.0005,-0.14,0.00,Call,2025-05-02,196.01
135.00,,60.85,61.10,61.35,0,21,2.0591999999999997,0.99,0.0006,-0.14,0.00,Call,2025-05-02,196.01
140.00,56.5,55.90,56.13,56.35,60,62,1.9584000000000001,0.99,0.0008,-0.18,0.00,Call,2025-05-02,196.01
145.00,,50.90,51.13,51.35,0,24,1.7719999999999998,0.99,0.0009,-0.17,0.00,Call,2025-05-02,196.01
150.00,46.74,45.95,46.10,46.25,3066,3029,1.5165,0.99,0.0009,-0.13,0.00,Call,2025-05-02,196.01
